,CustomerId,TransactionStartTime,Value,Amount,IssuedDateLoan,AmountLoan,PaidOnDate,IsFinalPayBack,DueDate,PayBackId,IsThirdPartyConfirmed,IsDefaulted,ProductCategory_airtime,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_retail,ProductCategory_tv,ProductCategory_utility_bill
1782,CustomerId_390,3/6/2019 5:27,500.0,-500.0,3/6/2019 5:27,578.0,3/29/2019 7:12,1.0,4/5/2019 5:27,PayBackId_52,1.0,0.0,0,1,0,0,0,0,0
1783,CustomerId_390,3/6/2019 5:58,1000.0,-1000.0,3/6/2019 5:58,1045.0,3/8/2019 3:59,1.0,4/5/2019 5:58,PayBackId_817,1.0,0.0,1,0,0,0,0,0,0
1784,CustomerId_390,3/6/2019 6:09,1000.0,-1000.0,3/6/2019 6:09,1080.0,3/15/2019 3:55,1.0,4/5/2019 6:09,PayBackId_498,1.0,0.0,1,0,0,0,0,0,0
1785,CustomerId_390,3/6/2019 6:58,500.0,-500.0,3/6/2019 6:58,578.0,3/29/2019 7:15,1.0,4/5/2019 6:57,PayBackId_1026,1.0,0.0,1,0,0,0,0,0,0
1786,CustomerId_390,3/6/2019 7:05,500.0,-500.0,3/6/2019 7:05,578.0,3/29/2019 7:13,1.0,4/5/2019 7:05,PayBackId_1094,1.0,0.0,1,0,0,0,0,0,0
1787,CustomerId_390,3/6/2019 7:33,1000.0,-1000.0,3/6/2019 7:33,1080.0,3/15/2019 3:55,1.0,4/5/2019 7:33,PayBackId_1401,1.0,0.0,1,0,0,0,0,0,0
1788,CustomerId_454,3/6/2019 7:44,192000.0,-192000.0,3/6/2019 7:44,16000.0,3/13/2019 17:15,0.0,4/5/2019 7:44,PayBackId_452,1.0,1.0,0,0,0,0,1,0,0
1789,CustomerId_454,3/6/2019 7:44,192000.0,-192000.0,3/6/2019 7:44,20000.0,4/2/2019 7:12,0.0,4/5/2019 7:44,PayBackId_785,1.0,1.0,0,0,0,0,1,0,0
1790,CustomerId_454,3/6/2019 7:44,192000.0,-192000.0,3/6/2019 7:44,16000.0,4/9/2019 11:12,0.0,4/5/2019 7:44,PayBackId_90,1.0,1.0,0,0,0,0,1,0,0
1791,CustomerId_454,3/6/2019 7:44,192000.0,-192000.0,3/6/2019 7:44,5000.0,5/3/2019 7:00,0.0,4/5/2019 7:44,PayBackId_524,1.0,1.0,0,0,0,0,1,0,0
1792,CustomerId_454,3/6/2019 7:44,192000.0,-192000.0,3/6/2019 7:44,5000.0,5/4/2019 16:33,0.0,4/5/2019 7:44,PayBackId_603,1.0,1.0,0,0,0,0,1,0,0
1796,CustomerId_252,3/6/2019 7:48,192000.0,-192000.0,3/6/2019 7:48,152000.0,3/11/2019 7:27,0.0,4/5/2019 7:48,PayBackId_1949,1.0,0.0,0,0,0,0,1,0,0
1797,CustomerId_252,3/6/2019 7:48,192000.0,-192000.0,3/6/2019 7:48,40000.0,3/11/2019 9:46,1.0,4/5/2019 7:48,PayBackId_1143,1.0,0.0,0,0,0,0,1,0,0
1798,CustomerId_154,3/6/2019 7:49,192000.0,-192000.0,3/6/2019 7:49,19000.0,3/12/2019 9:59,0.0,4/5/2019 7:49,PayBackId_608,1.0,1.0,0,0,0,0,1,0,0
1799,CustomerId_154,3/6/2019 7:49,192000.0,-192000.0,3/6/2019 7:49,31000.0,3/28/2019 9:15,0.0,4/5/2019 7:49,PayBackId_1404,1.0,1.0,0,0,0,0,1,0,0
1800,CustomerId_101,3/6/2019 7:49,192000.0,-192000.0,3/6/2019 7:49,100000.0,3/19/2019 8:36,0.0,4/5/2019 7:49,PayBackId_225,1.0,0.0,0,0,0,0,1,0,0
1801,CustomerId_101,3/6/2019 7:49,192000.0,-192000.0,3/6/2019 7:49,92000.0,4/11/2019 7:45,1.0,4/5/2019 7:49,PayBackId_81,0.0,0.0,0,0,0,0,1,0,0
1803,CustomerId_156,3/6/2019 7:50,192000.0,-192000.0,3/6/2019 7:50,16000.0,3/14/2019 14:36,0.0,4/5/2019 7:49,PayBackId_2009,1.0,1.0,0,0,0,0,1,0,0
1804,CustomerId_156,3/6/2019 7:50,192000.0,-192000.0,3/6/2019 7:50,18000.0,3/26/2019 7:03,0.0,4/5/2019 7:49,PayBackId_1933,1.0,1.0,0,0,0,0,1,0,0
1805,CustomerId_156,3/6/2019 7:50,192000.0,-192000.0,3/6/2019 7:50,1000.0,3/26/2019 7:06,0.0,4/5/2019 7:49,PayBackId_1574,1.0,1.0,0,0,0,0,1,0,0
1806,CustomerId_156,3/6/2019 7:50,192000.0,-192000.0,3/6/2019 7:50,16000.0,3/31/2019 16:27,0.0,4/5/2019 7:49,PayBackId_166,1.0,1.0,0,0,0,0,1,0,0
1807,CustomerId_33,3/6/2019 7:50,192000.0,-192000.0,3/6/2019 7:50,55000.0,4/8/2019 11:19,0.0,4/5/2019 7:50,PayBackId_688,1.0,1.0,0,0,0,0,1,0,0
1808,CustomerId_140,3/6/2019 7:52,192000.0,-192000.0,3/6/2019 7:52,20000.0,3/29/2019 8:36,0.0,4/5/2019 7:52,PayBackId_1062,1.0,1.0,0,0,0,0,1,0,0
1815,CustomerId_169,3/6/2019 7:54,192000.0,-192000.0,3/6/2019 7:54,16000.0,3/13/2019 8:45,0.0,4/5/2019 7:54,PayBackId_1348,1.0,1.0,0,0,0,0,1,0,0
1816,CustomerId_169,3/6/2019 7:54,192000.0,-192000.0,3/6/2019 7:54,20000.0,3/19/2019 8:17,0.0,4/5/2019 7:54,PayBackId_1580,1.0,1.0,0,0,0,0,1,0,0
1817,CustomerId_169,3/6/2019 7:54,192000.0,-192000.0,3/6/2019 7:54,20000.0,3/26/2019 18:33,0.0,4/5/2019 7:54,PayBackId_1793,1.0,1.0,0,0,0,0,1,0,0
1818,CustomerId_169,3/6/2019 7:54,192000.0,-192000.0,3/6/2019 7:54,20000.0,4/2/2019 19:35,0.0,4/5/2019 7:54,PayBackId_1187,1.0,1.0,0,0,0,0,1,0,0
1819,CustomerId_169,3/6/2019 7:54,192000.0,-192000.0,3/6/2019 7:54,20000.0,4/9/2019 18:54,0.0,4/5/2019 7:54,PayBackId_535,1.0,1.0,0,0,0,0,1,0,0
1820,CustomerId_169,3/6/2019 7:54,192000.0,-192000.0,3/6/2019 7:54,25000.0,4/30/2019 19:09,0.0,4/5/2019 7:54,PayBackId_992,1.0,1.0,0,0,0,0,1,0,0
1821,CustomerId_92,3/6/2019 7:54,192000.0,-192000.0,3/6/2019 7:54,16000.0,3/11/2019 11:00,0.0,4/5/2019 7:54,PayBackId_1782,1.0,1.0,0,0,0,0,1,0,0
1824,CustomerId_390,3/6/2019 15:33,1500.0,-1500.0,3/6/2019 15:33,1568.0,3/8/2019 3:57,1.0,4/5/2019 15:33,PayBackId_103,1.0,0.0,1,0,0,0,0,0,0
1826,CustomerId_471,3/6/2019 18:30,3000.0,-3000.0,3/6/2019 18:30,3225.0,3/13/2019 19:30,1.0,4/5/2019 18:30,PayBackId_569,1.0,0.0,1,0,0,0,0,0,0
1827,CustomerId_446,3/6/2019 22:06,3000.0,-3000.0,3/6/2019 22:06,3690.0,4/14/2019 21:47,1.0,4/5/2019 22:05,PayBackId_703,1.0,0.0,1,0,0,0,0,0,0
1828,CustomerId_390,3/7/2019 5:59,1000.0,-1000.0,3/7/2019 5:59,1150.0,3/29/2019 7:18,1.0,4/6/2019 5:59,PayBackId_594,1.0,0.0,1,0,0,0,0,0,0
1829,CustomerId_390,3/7/2019 6:03,500.0,-500.0,3/7/2019 6:03,575.0,3/29/2019 7:19,1.0,4/6/2019 6:03,PayBackId_609,1.0,0.0,0,1,0,0,0,0,0
1830,CustomerId_233,3/7/2019 6:33,2000.0,-2000.0,3/7/2019 6:33,2300.0,3/29/2019 21:38,1.0,4/6/2019 6:33,PayBackId_1103,1.0,0.0,1,0,0,0,0,0,0
1831,CustomerId_390,3/7/2019 7:04,1000.0,-1000.0,3/7/2019 7:04,1075.0,3/15/2019 3:57,1.0,4/6/2019 7:04,PayBackId_1489,1.0,0.0,0,1,0,0,0,0,0
1832,CustomerId_390,3/7/2019 7:05,500.0,-500.0,3/7/2019 7:05,575.0,3/29/2019 7:14,1.0,4/6/2019 7:05,PayBackId_421,1.0,0.0,1,0,0,0,0,0,0
1833,CustomerId_390,3/7/2019 7:23,1000.0,-1000.0,3/7/2019 7:23,1075.0,3/15/2019 4:00,1.0,4/6/2019 7:23,PayBackId_1824,1.0,0.0,1,0,0,0,0,0,0
1836,CustomerId_91,3/7/2019 8:13,192000.0,-192000.0,3/7/2019 8:13,10000.0,3/19/2019 10:53,0.0,4/6/2019 8:13,PayBackId_635,1.0,1.0,0,0,0,0,1,0,0
1837,CustomerId_91,3/7/2019 8:13,192000.0,-192000.0,3/7/2019 8:13,4000.0,3/19/2019 10:55,0.0,4/6/2019 8:13,PayBackId_1300,1.0,1.0,0,0,0,0,1,0,0
1838,CustomerId_91,3/7/2019 8:13,192000.0,-192000.0,3/7/2019 8:13,18000.0,3/21/2019 17:59,0.0,4/6/2019 8:13,PayBackId_331,1.0,1.0,0,0,0,0,1,0,0
1839,CustomerId_91,3/7/2019 8:13,192000.0,-192000.0,3/7/2019 8:13,10000.0,4/3/2019 5:05,0.0,4/6/2019 8:13,PayBackId_967,1.0,1.0,0,0,0,0,1,0,0
1842,CustomerId_63,3/7/2019 8:13,192000.0,-192000.0,3/7/2019 8:13,15000.0,3/30/2019 17:09,0.0,4/6/2019 8:13,PayBackId_2049,1.0,1.0,0,0,0,0,1,0,0
1843,CustomerId_63,3/7/2019 8:13,192000.0,-192000.0,3/7/2019 8:13,5000.0,3/30/2019 17:18,0.0,4/6/2019 8:13,PayBackId_1993,1.0,1.0,0,0,0,0,1,0,0
1844,CustomerId_63,3/7/2019 8:13,192000.0,-192000.0,3/7/2019 8:13,5000.0,4/4/2019 20:40,0.0,4/6/2019 8:13,PayBackId_1308,1.0,1.0,0,0,0,0,1,0,0
1846,CustomerId_414,3/7/2019 8:14,192000.0,-192000.0,3/7/2019 8:14,50000.0,4/1/2019 11:52,0.0,4/6/2019 8:14,PayBackId_277,1.0,1.0,0,0,0,0,1,0,0
1847,CustomerId_158,3/7/2019 8:16,192000.0,-192000.0,3/7/2019 8:16,20000.0,4/2/2019 10:04,0.0,4/6/2019 8:16,PayBackId_449,1.0,1.0,0,0,0,0,1,0,0
1848,CustomerId_158,3/7/2019 8:16,192000.0,-192000.0,3/7/2019 8:16,5000.0,4/2/2019 20:25,0.0,4/6/2019 8:16,PayBackId_843,1.0,1.0,0,0,0,0,1,0,0
1849,CustomerId_158,3/7/2019 8:16,192000.0,-192000.0,3/7/2019 8:16,7000.0,5/20/2019 8:15,0.0,4/6/2019 8:16,PayBackId_1533,1.0,1.0,0,0,0,0,1,0,0
1850,CustomerId_158,3/7/2019 8:16,192000.0,-192000.0,3/7/2019 8:16,5000.0,5/28/2019 11:05,0.0,4/6/2019 8:16,PayBackId_443,1.0,1.0,0,0,0,0,1,0,0
1852,CustomerId_390,3/7/2019 9:08,1000.0,-1000.0,3/7/2019 9:08,1145.0,3/29/2019 7:17,1.0,4/6/2019 9:08,PayBackId_393,1.0,0.0,1,0,0,0,0,0,0
1853,CustomerId_180,3/7/2019 9:42,5000.0,-5000.0,3/7/2019 9:42,5300.0,3/11/2019 15:16,1.0,4/6/2019 9:42,PayBackId_1294,1.0,0.0,0,1,0,0,0,0,0
1854,CustomerId_233,3/7/2019 11:00,1000.0,-1000.0,3/7/2019 11:00,1150.0,3/29/2019 21:38,1.0,4/6/2019 11:00,PayBackId_1781,1.0,0.0,1,0,0,0,0,0,0
1855,CustomerId_233,3/7/2019 12:46,1000.0,-1000.0,3/7/2019 12:46,1150.0,3/29/2019 21:37,1.0,4/6/2019 12:46,PayBackId_1813,1.0,0.0,1,0,0,0,0,0,0
1856,CustomerId_390,3/7/2019 16:10,1000.0,-1000.0,3/7/2019 16:10,1075.0,3/15/2019 4:01,1.0,4/6/2019 16:10,PayBackId_1513,1.0,0.0,1,0,0,0,0,0,0
1858,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,500.0,3/7/2019 18:53,0.0,4/6/2019 18:44,PayBackId_797,1.0,0.0,1,0,0,0,0,0,0
1859,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,500.0,3/9/2019 11:53,0.0,4/6/2019 18:44,PayBackId_1260,1.0,0.0,1,0,0,0,0,0,0
1860,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,1000.0,3/11/2019 10:59,0.0,4/6/2019 18:44,PayBackId_381,1.0,0.0,1,0,0,0,0,0,0
1861,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,1200.0,3/13/2019 7:01,0.0,4/6/2019 18:44,PayBackId_366,1.0,0.0,1,0,0,0,0,0,0
1862,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,1780.0,3/14/2019 13:50,0.0,4/6/2019 18:44,PayBackId_1855,1.0,0.0,1,0,0,0,0,0,0
1863,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,500.0,3/14/2019 13:54,0.0,4/6/2019 18:44,PayBackId_351,1.0,0.0,1,0,0,0,0,0,0
1864,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,640.0,3/15/2019 20:34,0.0,4/6/2019 18:44,PayBackId_1563,1.0,0.0,1,0,0,0,0,0,0
1865,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,2000.0,3/24/2019 11:38,0.0,4/6/2019 18:44,PayBackId_728,1.0,0.0,1,0,0,0,0,0,0
1866,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,1120.0,3/31/2019 22:04,0.0,4/6/2019 18:44,PayBackId_641,1.0,0.0,1,0,0,0,0,0,0
1867,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,500.0,4/1/2019 17:03,0.0,4/6/2019 18:44,PayBackId_394,1.0,0.0,1,0,0,0,0,0,0
1868,CustomerId_341,3/7/2019 18:44,14000.0,-14000.0,3/7/2019 18:44,6710.0,4/4/2019 17:56,1.0,4/6/2019 18:44,PayBackId_699,1.0,0.0,1,0,0,0,0,0,0
1870,CustomerId_346,3/7/2019 21:15,5500.0,-5500.0,3/7/2019 21:15,6050.0,3/20/2019 11:40,1.0,4/6/2019 21:15,PayBackId_611,1.0,0.0,0,1,0,0,0,0,0
1871,CustomerId_285,3/8/2019 9:13,7000.0,-7000.0,3/8/2019 9:13,7980.0,3/29/2019 8:04,1.0,4/7/2019 9:13,PayBackId_1001,1.0,0.0,1,0,0,0,0,0,0
1873,CustomerId_326,3/8/2019 14:31,5000.0,-5000.0,3/8/2019 14:31,730.0,3/8/2019 14:35,0.0,4/7/2019 14:31,PayBackId_1138,1.0,0.0,1,0,0,0,0,0,0
1874,CustomerId_326,3/8/2019 14:31,5000.0,-5000.0,3/8/2019 14:31,1500.0,3/15/2019 2:19,0.0,4/7/2019 14:31,PayBackId_1954,1.0,0.0,1,0,0,0,0,0,0
1875,CustomerId_326,3/8/2019 14:31,5000.0,-5000.0,3/8/2019 14:31,3295.0,3/21/2019 21:28,1.0,4/7/2019 14:31,PayBackId_1973,1.0,0.0,1,0,0,0,0,0,0
1876,CustomerId_233,3/8/2019 17:05,33990.0,-33000.0,3/8/2019 17:05,41209.0,3/29/2019 21:36,1.0,4/7/2019 17:05,PayBackId_1565,1.0,0.0,0,0,0,0,0,1,0
1877,CustomerId_8,3/8/2019 19:46,2000.0,-2000.0,3/8/2019 19:46,800.0,3/16/2019 13:41,0.0,4/7/2019 19:46,PayBackId_957,1.0,0.0,1,0,0,0,0,0,0
1878,CustomerId_8,3/8/2019 19:46,2000.0,-2000.0,3/8/2019 19:46,1350.0,3/16/2019 13:47,1.0,4/7/2019 19:46,PayBackId_262,1.0,0.0,1,0,0,0,0,0,0
1879,CustomerId_180,3/9/2019 4:06,9500.0,-9500.0,3/9/2019 4:06,9975.0,3/11/2019 15:15,1.0,4/8/2019 4:06,PayBackId_1765,1.0,0.0,1,0,0,0,0,0,0
1880,CustomerId_297,3/9/2019 7:10,5000.0,-5000.0,3/9/2019 7:10,5575.0,3/24/2019 19:08,1.0,4/8/2019 7:10,PayBackId_1831,1.0,0.0,1,0,0,0,0,0,0
1881,CustomerId_446,3/9/2019 7:37,1000.0,-1000.0,3/9/2019 7:37,1345.0,5/9/2019 17:47,1.0,4/8/2019 7:37,PayBackId_980,1.0,0.0,1,0,0,0,0,0,0
1882,CustomerId_399,3/9/2019 9:13,2000.0,-2000.0,3/9/2019 9:13,2100.0,3/12/2019 2:53,1.0,4/8/2019 9:13,PayBackId_2017,1.0,0.0,0,1,0,0,0,0,0
1884,CustomerId_308,3/9/2019 17:51,10000.0,-10000.0,3/9/2019 17:51,11350.0,3/29/2019 6:26,1.0,4/8/2019 17:51,PayBackId_499,1.0,0.0,1,0,0,0,0,0,0
1885,CustomerId_495,3/9/2019 18:12,1000.0,-1000.0,3/9/2019 18:12,1000.0,3/10/2019 9:12,0.0,4/8/2019 18:12,PayBackId_284,1.0,0.0,1,0,0,0,0,0,0
1887,CustomerId_120,3/9/2019 19:49,2000.0,-2000.0,3/9/2019 19:49,2330.0,4/4/2019 10:32,1.0,4/8/2019 19:49,PayBackId_539,1.0,0.0,1,0,0,0,0,0,0
1888,CustomerId_310,3/10/2019 2:20,10000.0,-10000.0,3/10/2019 2:20,11000.0,3/22/2019 17:43,1.0,4/9/2019 2:20,PayBackId_1475,1.0,0.0,1,0,0,0,0,0,0
1889,CustomerId_315,3/10/2019 5:36,1000.0,-1000.0,3/10/2019 5:36,1135.0,3/29/2019 20:03,1.0,4/9/2019 5:36,PayBackId_1540,1.0,0.0,1,0,0,0,0,0,0
1890,CustomerId_315,3/10/2019 17:43,2000.0,-2000.0,3/10/2019 17:43,2270.0,3/29/2019 20:03,1.0,4/9/2019 17:42,PayBackId_1946,1.0,0.0,1,0,0,0,0,0,0
1891,CustomerId_446,3/10/2019 19:13,1000.0,-1000.0,3/10/2019 19:13,1215.0,4/14/2019 21:45,1.0,4/9/2019 19:13,PayBackId_1470,1.0,0.0,1,0,0,0,0,0,0
1892,CustomerId_446,3/10/2019 19:13,1000.0,-1000.0,3/10/2019 19:13,1215.0,4/14/2019 21:44,1.0,4/9/2019 19:13,PayBackId_1277,1.0,0.0,1,0,0,0,0,0,0
1893,CustomerId_188,3/10/2019 20:50,1000.0,-1000.0,3/10/2019 20:50,1060.0,3/15/2019 12:26,1.0,4/9/2019 20:49,PayBackId_709,1.0,0.0,1,0,0,0,0,0,0
1894,CustomerId_274,3/11/2019 4:55,14000.0,-14000.0,3/11/2019 4:55,755.0,3/11/2019 6:17,0.0,4/10/2019 4:55,PayBackId_1618,1.0,0.0,1,0,0,0,0,0,0
1895,CustomerId_274,3/11/2019 4:55,14000.0,-14000.0,3/11/2019 4:55,585.0,3/14/2019 3:17,0.0,4/10/2019 4:55,PayBackId_664,1.0,0.0,1,0,0,0,0,0,0
1896,CustomerId_274,3/11/2019 4:55,14000.0,-14000.0,3/11/2019 4:55,5000.0,3/15/2019 8:47,0.0,4/10/2019 4:55,PayBackId_199,1.0,0.0,1,0,0,0,0,0,0
1897,CustomerId_274,3/11/2019 4:55,14000.0,-14000.0,3/11/2019 4:55,8570.0,3/16/2019 11:42,1.0,4/10/2019 4:55,PayBackId_1903,1.0,0.0,1,0,0,0,0,0,0
1900,CustomerId_211,3/11/2019 21:00,5000.0,-5000.0,3/11/2019 21:00,5000.0,3/22/2019 13:06,0.0,4/10/2019 21:00,PayBackId_1729,1.0,0.0,1,0,0,0,0,0,0
1901,CustomerId_211,3/11/2019 21:00,5000.0,-5000.0,3/11/2019 21:00,550.0,3/26/2019 11:56,1.0,4/10/2019 21:00,PayBackId_919,1.0,0.0,1,0,0,0,0,0,0
1902,CustomerId_39,3/12/2019 9:12,11000.0,-11000.0,3/12/2019 9:12,11660.0,3/16/2019 16:53,1.0,4/11/2019 9:12,PayBackId_809,1.0,0.0,0,0,0,0,0,1,0
1904,CustomerId_57,3/12/2019 9:30,14000.0,-14000.0,3/12/2019 9:30,5890.0,4/1/2019 9:21,0.0,4/11/2019 9:30,PayBackId_1060,1.0,0.0,1,0,0,0,0,0,0
1905,CustomerId_57,3/12/2019 9:30,14000.0,-14000.0,3/12/2019 9:30,5000.0,4/5/2019 19:48,0.0,4/11/2019 9:30,PayBackId_1017,1.0,0.0,1,0,0,0,0,0,0
1906,CustomerId_57,3/12/2019 9:30,14000.0,-14000.0,3/12/2019 9:30,3000.0,4/12/2019 13:08,0.0,4/11/2019 9:30,PayBackId_2048,1.0,0.0,1,0,0,0,0,0,0
1907,CustomerId_57,3/12/2019 9:30,14000.0,-14000.0,3/12/2019 9:30,2910.0,4/14/2019 6:13,1.0,4/11/2019 9:30,PayBackId_30,1.0,0.0,1,0,0,0,0,0,0
1908,CustomerId_98,3/12/2019 17:10,5000.0,-5000.0,3/12/2019 17:10,5350.0,3/18/2019 20:17,1.0,4/11/2019 17:10,PayBackId_174,1.0,0.0,0,1,0,0,0,0,0
1909,CustomerId_188,3/12/2019 19:25,5000.0,-5000.0,3/12/2019 19:25,5250.0,3/15/2019 12:25,1.0,4/11/2019 19:25,PayBackId_135,1.0,0.0,1,0,0,0,0,0,0
1910,CustomerId_110,3/13/2019 4:33,10000.0,-10000.0,3/13/2019 4:33,10500.0,3/15/2019 6:01,1.0,4/12/2019 4:33,PayBackId_25,1.0,0.0,1,0,0,0,0,0,0
1911,CustomerId_50,3/13/2019 8:35,3500.0,-3500.0,3/13/2019 8:35,4778.0,5/17/2019 11:45,1.0,4/12/2019 8:35,PayBackId_631,1.0,0.0,0,1,0,0,0,0,0
1912,CustomerId_66,3/13/2019 15:14,10000.0,-10000.0,3/13/2019 15:14,10500.0,3/15/2019 17:11,1.0,4/12/2019 15:14,PayBackId_1008,1.0,0.0,0,1,0,0,0,0,0
1918,CustomerId_86,3/14/2019 7:48,3000.0,-3000.0,3/14/2019 7:48,1500.0,5/31/2019 13:29,0.0,4/13/2019 7:48,PayBackId_866,1.0,0.0,1,0,0,0,0,0,0
1919,CustomerId_86,3/14/2019 7:48,3000.0,-3000.0,3/14/2019 7:48,2865.0,6/6/2019 6:30,1.0,4/13/2019 7:48,PayBackId_139,1.0,0.0,1,0,0,0,0,0,0
1920,CustomerId_381,3/14/2019 8:49,1000.0,-1000.0,3/14/2019 8:49,1165.0,4/8/2019 21:06,1.0,4/13/2019 8:49,PayBackId_1964,1.0,0.0,0,1,0,0,0,0,0
1921,CustomerId_381,3/14/2019 9:00,2000.0,-2000.0,3/14/2019 9:00,2530.0,4/28/2019 22:18,1.0,4/13/2019 9:00,PayBackId_2025,1.0,0.0,0,1,0,0,0,0,0
1922,CustomerId_233,3/14/2019 9:54,500.0,-500.0,3/14/2019 9:54,558.0,3/29/2019 21:37,1.0,4/13/2019 9:54,PayBackId_1968,1.0,0.0,1,0,0,0,0,0,0
1923,CustomerId_233,3/14/2019 9:54,500.0,-500.0,3/14/2019 9:54,558.0,3/29/2019 21:35,1.0,4/13/2019 9:54,PayBackId_1854,1.0,0.0,1,0,0,0,0,0,0
1924,CustomerId_233,3/14/2019 9:55,500.0,-500.0,3/14/2019 9:55,558.0,3/29/2019 21:33,1.0,4/13/2019 9:55,PayBackId_1225,1.0,0.0,1,0,0,0,0,0,0
1926,CustomerId_381,3/14/2019 10:03,1000.0,-1000.0,3/14/2019 10:03,1090.0,3/24/2019 21:17,1.0,4/13/2019 10:03,PayBackId_558,1.0,0.0,1,0,0,0,0,0,0
1928,CustomerId_381,3/14/2019 10:09,1400.0,-1400.0,3/14/2019 10:09,1526.0,3/25/2019 9:16,1.0,4/13/2019 10:08,PayBackId_1289,1.0,0.0,1,0,0,0,0,0,0
1931,CustomerId_381,3/14/2019 10:37,1000.0,-1000.0,3/14/2019 10:37,1090.0,3/25/2019 9:19,1.0,4/13/2019 10:37,PayBackId_1333,1.0,0.0,1,0,0,0,0,0,0
1932,CustomerId_381,3/14/2019 10:38,1000.0,-1000.0,3/14/2019 10:38,1090.0,3/25/2019 9:18,1.0,4/13/2019 10:38,PayBackId_464,1.0,0.0,1,0,0,0,0,0,0
1933,CustomerId_381,3/14/2019 13:35,2000.0,-2000.0,3/14/2019 13:35,2180.0,3/24/2019 18:34,1.0,4/13/2019 13:35,PayBackId_1303,1.0,0.0,1,0,0,0,0,0,0
1934,CustomerId_188,3/14/2019 15:20,1000.0,-1000.0,3/14/2019 15:20,1085.0,3/24/2019 4:18,1.0,4/13/2019 15:20,PayBackId_1681,1.0,0.0,1,0,0,0,0,0,0
1935,CustomerId_381,3/14/2019 16:16,1000.0,-1000.0,3/14/2019 16:16,1085.0,3/24/2019 15:20,1.0,4/13/2019 16:16,PayBackId_1584,1.0,0.0,1,0,0,0,0,0,0
1936,CustomerId_398,3/14/2019 19:42,1000.0,-1000.0,3/14/2019 19:42,1040.0,3/14/2019 21:45,1.0,4/13/2019 19:42,PayBackId_1588,1.0,0.0,1,0,0,0,0,0,0
1937,CustomerId_288,3/14/2019 20:11,2000.0,-2000.0,3/14/2019 20:11,2080.0,3/15/2019 5:53,1.0,4/13/2019 20:11,PayBackId_1847,1.0,0.0,1,0,0,0,0,0,0
1938,CustomerId_75,3/14/2019 23:41,10000.0,-10000.0,3/14/2019 23:41,5100.0,3/29/2019 11:50,0.0,4/13/2019 23:41,PayBackId_1252,1.0,0.0,1,0,0,0,0,0,0
1939,CustomerId_75,3/14/2019 23:41,10000.0,-10000.0,3/14/2019 23:41,6100.0,3/31/2019 16:14,1.0,4/13/2019 23:41,PayBackId_662,1.0,0.0,1,0,0,0,0,0,0
1940,CustomerId_185,3/15/2019 4:11,4000.0,-4000.0,3/15/2019 4:11,4740.0,4/13/2019 9:47,1.0,4/14/2019 4:11,PayBackId_310,1.0,0.0,1,0,0,0,0,0,0
1941,CustomerId_79,3/15/2019 5:22,10000.0,-10000.0,3/15/2019 5:22,11700.0,4/10/2019 11:08,1.0,4/14/2019 5:22,PayBackId_1734,1.0,0.0,1,0,0,0,0,0,0
1942,CustomerId_151,3/15/2019 6:52,11200.0,-10000.0,3/15/2019 6:52,12544.0,3/31/2019 16:35,1.0,4/14/2019 6:52,PayBackId_466,1.0,0.0,0,0,0,0,0,0,1
1943,CustomerId_388,3/15/2019 8:31,11200.0,-10000.0,3/15/2019 8:31,14392.0,5/4/2019 6:06,1.0,4/14/2019 8:31,PayBackId_1529,1.0,0.0,0,0,0,0,0,0,1
1944,CustomerId_388,3/15/2019 8:34,3690.0,-3000.0,3/15/2019 8:34,5037.0,5/20/2019 8:22,1.0,4/14/2019 8:33,PayBackId_1069,1.0,0.0,0,0,0,0,0,0,1
1946,CustomerId_326,3/15/2019 9:52,4000.0,-4000.0,3/15/2019 9:52,4200.0,3/21/2019 21:30,0.0,4/14/2019 9:52,PayBackId_1881,1.0,0.0,1,0,0,0,0,0,0
1947,CustomerId_326,3/15/2019 9:52,4000.0,-4000.0,3/15/2019 9:52,220.0,3/29/2019 8:27,1.0,4/14/2019 9:52,PayBackId_1567,1.0,0.0,1,0,0,0,0,0,0
1948,CustomerId_44,3/15/2019 10:18,5000.0,-5000.0,3/15/2019 10:18,5500.0,3/28/2019 3:53,1.0,4/14/2019 10:18,PayBackId_2021,1.0,0.0,1,0,0,0,0,0,0
1950,CustomerId_188,3/15/2019 13:44,10000.0,-10000.0,3/15/2019 13:44,1795.0,3/25/2019 17:02,0.0,4/14/2019 13:44,PayBackId_557,1.0,0.0,1,0,0,0,0,0,0
